invoice_date,SKUCode,Description,volume
2026-01-23,1325223517104HRHT0,235/65R17 RANHER HT TL,183
2026-01-23,1325223517104HRPG0,NA,22
2026-01-23,1325223616105HRHT0,235/70R16 Ranger HT TL,63
2026-01-23,1325223715105SRXT0,235/75 R 15 RANGER X-AT TL,53
2026-01-23,1325226517112HRHT0,265/65R17 RANHER HT 112H TL,10
2026-01-23,1425118916008QRBT0,185/85R16 RANGER BRUTE TT LT 105Q,350
2026-01-23,1D25115013008QXPC0,155 R13 ULTIMA XPC Q TT,5
2026-01-23,1D25212812074FXC10,120/80 R 12 ULTIMA XPC 1 TL,53
2026-01-23,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,1288
2026-01-23,1D25215Z13008QXPC0,155R13 ULTIMA XPC  Q TL,7
2026-01-24,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,737
2026-01-24,1225121716010SXC10,NA,29
2026-01-24,1225170015010LSTL0,7.00R15 STEEL KING TT 10PR,615
2026-01-24,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,7516
2026-01-24,1225221715115SSTL0,215 / 75 R 15 STEEL KING TL,912
2026-01-24,1225221716010SXC10,NA,99
2026-01-24,1225222716121MXC11,225/75 R 16 ULTIMA XPC -1 TL VOLVO,5
2026-01-24,1225223516121PSKP0,235/65 R 16 STEEL KING+ TL,382
2026-01-24,1325114612069TUHL0,145/70R12 ULTIMA HILIFE69T TT,61
2026-01-24,1325114812074TUHL0,145/80R12 ULTIMA HILIFE TT 74T ,844
2026-01-24,1325119015008SRBT0,195 R15 LT RANGER BRT TT,249
2026-01-24,1325119815106QBRQ0,195 / 80 R15 BRUTE TT  ,1150
2026-01-24,1325121715100SBRT0,215/75 R15 BRUTE 4X4 TT,165
2026-01-24,1325121715100SRBT0,NA,32
2026-01-24,1325121715100SRXT0,215/75 R 15 RANGER X-AT  TT,5
2026-01-24,1325121715115SLTB0,215 / 75 R 15 BRUTE L/T ( 3 PLY ),43
2026-01-24,1325123715105SBRT0,235/75 R15 BRUTE 4X4 TT,627
2026-01-24,1325213612065SULX1,135/70R12 Ultima LXT 65S TL ,35
2026-01-24,1325213615099MSXT0,T135/70R15 STAR-XT  TL,100
2026-01-24,1325214612069TUHL0,145/70R12 ULTIMA HILIFE 69T TL,64
2026-01-24,1325214613071TTMX0,145/70 R 13 TAXIMAX TL 71T,121
2026-01-24,1325214812074TTMX0,145/80R12 TAXIMAX TL 74T,376
2026-01-24,1325214812074TUHL0,145/80R12 ULTIMA HILIFE TL 74 T,2525
2026-01-24,1325214813075STMX0,145/80R13-TAXIMAX-75S-TL,33
2026-01-24,1325214813075SUNE1,145/80 R13  ULTIMA  NEO TL Y0M,3165
2026-01-24,1325215513073TUHL0,155/65R13 ULTIMA HILIFE  TL  73T,57
2026-01-24,1325215613075TTMX0,155/70R13 TAXIMAX TL 75T,213
2026-01-24,1325215613075TUHL0,155/70R13 ULTIMA HILIFE TL 75T,421
2026-01-24,1325215813079STMX0, 155/80R13 TAXIMAX TL 79S ,599
2026-01-24,1325215813079SUHL0,155/80R13 ULTIMA HILIFE TL 79 S,768
2026-01-24,1325215813079TUNE6,155/80R13 ULTIMA NEO 79T TL,0
2026-01-24,1325216513077TUHL0,165/65R13 ULTIMA HILIFE 77T TL,51
2026-01-24,1325216514079TTMX0,165/65 R 14 TAXIMAX TL,124
2026-01-24,1325216614081STMX0,165/70 R 14 TAXIMAX TL ,1053
2026-01-24,1325216614081SUTR0,NA,593
2026-01-24,1325216614081TVECE,NA,12
2026-01-24,1325216814085STMX0,165/80 R14 TAXIMAX TL 85S,2478
2026-01-24,1325216814085SUTR0,165/80R14 UX TOURING TL,445
2026-01-24,1325216814085TURL0,16580R14 UX ROYALE TL,904
2026-01-24,1325217413077TUSP0,175/60R13ULTIMA SPORT TL 77T,851
2026-01-24,1325217415081HUTR0,175/60 R 15 UX TOURING TL  81H,8
2026-01-24,1325217514082HURP0,175/65R14 UX ROYALE TL 82H (Punture Guard),5
2026-01-24,1325217514082HVECL,175/65R14 VECTRA TL 82 H Low weight,3750
2026-01-24,1325217514082TTMX0,175/65 R14 TAXIMAX TL  82 T,757
2026-01-24,1325217514082TUTR0,175/65 R14 UX TOURING 82T TL,2
2026-01-24,1325217514082TVECH,175/65R14 VECTRA TL 82 T 2UA,79
2026-01-24,1325217515084HURP0,NA,28
2026-01-24,1325217614084HURL2,175/70 R 14 UX ROYALE TL 84 H LOW WT.,3480
2026-01-24,1325217614084HURL2,175/70 R14 UX ROYALE TL 84 H,3480
2026-01-24,1325218414082HUSP0,NA,6
2026-01-24,1325218415084TTMX0,185/60 R 15 TAXIMAX TL   84T,173
2026-01-24,1325218515088HTMX0,185/65 R15 TAXI MAX TL,2319
2026-01-24,1325218515088HURP0,185/65 R15 UX ROYALE TL  88H,18
2026-01-24,1325218515088HUTR0,185/65 R15 UX TOURING TL 88 H,607
2026-01-24,1325218515088TURL0,185/65 R15 UX ROYALE TL  88T  YSD,425
2026-01-24,1325218614088HURL0,185/70R14 UX Royale,12
2026-01-24,1325219316087VURL0,195/55R16 UX ROYALE TL  87V,861
2026-01-24,1325219316087VURP0,195/55R16 UX ROYALE TL  87V Puncture Guard,17
2026-01-24,1325219316087VUTR0,195/55R16 UX TOURING TL,774
2026-01-24,1325219416089HRHE0,195/60R16 Ranger HPE TL,587
2026-01-24,1325220316091VURL1,205/55 R 16 UX ROYALE TL  91V,42
2026-01-24,1325220416092VURL0,205/60R16  UX ROYALE   TL  92V,2
2026-01-24,1325220515094VUTR0,205/65R15 UX TOURING TL  94V,326
2026-01-24,1325220516095HTMX0,NA,303
2026-01-24,1325220516095HUTR0,205/65R16UX TOURING TL 95H,56
2026-01-24,1325221317098VUX10,215/55R17UX1 TL 98 V,8
2026-01-24,1325221416095VURL0,215/60 R16 UX ROYALE TL YAD MC -MSIL ,1628
2026-01-24,1325221417100HURL1,215/60 R17 UX ROYALE TL    100H,1982
2026-01-24,1325221715100SRHT0,215/75 R 15 RANGER HT TL,819
2026-01-24,1325221715100SRXT0,215/75 R 15 RANGER X-AT TL,538
2026-01-24,1325222417099HURL0,225/60R17 UX ROYAL 99H TL,-2
2026-01-24,1325223517104HRHT0,235/65R17 RANHER HT TL,350
2026-01-24,1325223517104HRPG0,NA,33
2026-01-24,1325223616105HRHT0,235/70R16 Ranger HT TL,99
2026-01-24,1325223715105SRXT0,235/75 R 15 RANGER X-AT TL,125
2026-01-24,1325226517112HRHT0,265/65R17 RANHER HT 112H TL,9
2026-01-24,1425118916008QRBT0,185/85R16 RANGER BRUTE TT LT 105Q,1151
2026-01-24,1D25115013008QXPC0,155 R13 ULTIMA XPC Q TT,6
2026-01-24,1D25212812074FXC10,120/80 R 12 ULTIMA XPC 1 TL,110
2026-01-24,1D25212812086FXPC0,120/80R12 ULTIMA XPC TL,107
2026-01-24,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,151
2026-01-24,1D25215Z13008QXPC0,155R13 ULTIMA XPC  Q TL,47
2026-01-25,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,3
2026-01-25,1225121716010SXC10,NA,1
2026-01-25,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,289
2026-01-25,1225221715115SSTL0,215 / 75 R 15 STEEL KING TL,4
2026-01-25,1225223516121PSKP0,235/65 R 16 STEEL KING+ TL,8
2026-01-25,1325114612069TUHL0,145/70R12 ULTIMA HILIFE69T TT,12
2026-01-25,1325114812074TUHL0,145/80R12 ULTIMA HILIFE TT 74T ,42
2026-01-25,1325119015008SRBT0,195 R15 LT RANGER BRT TT,3
2026-01-25,1325119815106QBRQ0,195 / 80 R15 BRUTE TT  ,250
2026-01-25,1325121715100SBRT0,215/75 R15 BRUTE 4X4 TT,8
2026-01-25,1325121715100SRBT0,NA,1
2026-01-25,1325123715105SBRT0,235/75 R15 BRUTE 4X4 TT,36
2026-01-25,1325123715105SRXT0,235/75 R 15 RANGER X-AT TT,2
2026-01-25,1325213612065SULX1,135/70R12 Ultima LXT 65S TL ,550
2026-01-25,1325213615099MSXT0,T135/70R15 STAR-XT  TL,800
2026-01-25,1325214613071TTMX0,145/70 R 13 TAXIMAX TL 71T,10
2026-01-25,1325214812074TTMX0,145/80R12 TAXIMAX TL 74T,13
2026-01-25,1325214812074TUHL0,145/80R12 ULTIMA HILIFE TL 74 T,50
2026-01-25,1325214813075STMX0,145/80R13-TAXIMAX-75S-TL,6
2026-01-25,1325214813075SUNE1,145/80 R13  ULTIMA  NEO TL Y0M,2555
2026-01-25,1325215513073TUHL0,155/65R13 ULTIMA HILIFE  TL  73T,3
2026-01-25,1325215613075TTMX0,155/70R13 TAXIMAX TL 75T,12
2026-01-25,1325215613075TUHL0,155/70R13 ULTIMA HILIFE TL 75T,11
2026-01-25,1325215813079STMX0, 155/80R13 TAXIMAX TL 79S ,26
2026-01-25,1325215813079SUHL0,155/80R13 ULTIMA HILIFE TL 79 S,16
2026-01-25,1325216514079TTMX0,165/65 R 14 TAXIMAX TL,9
2026-01-25,1325216614081STMX0,165/70 R 14 TAXIMAX TL ,68
2026-01-25,1325216614081SUTR0,NA,46
2026-01-25,1325216814085STMX0,165/80 R14 TAXIMAX TL 85S,166
2026-01-25,1325216814085SUTR0,165/80R14 UX TOURING TL,33
2026-01-25,1325216814085TURL0,16580R14 UX ROYALE TL,29
2026-01-25,1325217413077TUSP0,175/60R13ULTIMA SPORT TL 77T,6
2026-01-25,1325217514082TTMX0,175/65 R14 TAXIMAX TL  82 T,7
2026-01-25,1325217514082TVECH,175/65R14 VECTRA TL 82 T 2UA,800
2026-01-25,1325218415084TTMX0,185/60 R 15 TAXIMAX TL   84T,14
2026-01-25,1325218515088HTMX0,185/65 R15 TAXI MAX TL,105
2026-01-25,1325218515088HUTR0,185/65 R15 UX TOURING TL 88 H,30
2026-01-25,1325218515088TURL0,185/65 R15 UX ROYALE TL  88T  YSD,26
2026-01-25,1325219316087VUTR0,195/55R16 UX TOURING TL,121
2026-01-25,1325219416089HRHE0,195/60R16 Ranger HPE TL,8
2026-01-25,1325220316091VURL1,205/55 R 16 UX ROYALE TL  91V,35
2026-01-25,1325220515094VUTR0,205/65R15 UX TOURING TL  94V,7
2026-01-25,1325220516095HTMX0,NA,9
2026-01-25,1325220516095HUTR0,205/65R16UX TOURING TL 95H,4
2026-01-25,1325221416095VURL0,215/60 R16 UX ROYALE TL YAD MC -MSIL ,235
2026-01-25,1325221417100HURL1,215/60 R17 UX ROYALE TL    100H,67
2026-01-25,1325221715100SRHT0,215/75 R 15 RANGER HT TL,12
2026-01-25,1325221715100SRXT0,215/75 R 15 RANGER X-AT TL,9
2026-01-25,1325222417099HURL0,225/60R17 UX ROYAL 99H TL,2
2026-01-25,1325223517104HRHT0,235/65R17 RANHER HT TL,11
2026-01-25,1325223715105SRXT0,235/75 R 15 RANGER X-AT TL,2
2026-01-25,1425118916008QRBT0,185/85R16 RANGER BRUTE TT LT 105Q,5
2026-01-25,1D25212812074FXC10,120/80 R 12 ULTIMA XPC 1 TL,5
2026-01-25,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,1051
2026-01-25,1D25215Z13008QXPC0,155R13 ULTIMA XPC  Q TL,7
2026-01-26,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,5
2026-01-26,1225121716010SXC10,NA,7
2026-01-26,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,59
2026-01-26,1225221715115SSTL0,215 / 75 R 15 STEEL KING TL,10
2026-01-26,1225223516121PSKP0,235/65 R 16 STEEL KING+ TL,505
2026-01-26,1325114812074TUHL0,145/80R12 ULTIMA HILIFE TT 74T ,2
2026-01-26,1325119015008SRBT0,195 R15 LT RANGER BRT TT,5
2026-01-26,1325121715100SBRT0,215/75 R15 BRUTE 4X4 TT,7
2026-01-26,1325123715105SBRT0,235/75 R15 BRUTE 4X4 TT,14
2026-01-26,1325213612065SULX1,135/70R12 Ultima LXT 65S TL ,256
2026-01-26,1325214612069TUHL0,145/70R12 ULTIMA HILIFE 69T TL,6
2026-01-26,1325214613071TTMX0,145/70 R 13 TAXIMAX TL 71T,4
2026-01-26,1325214812074TTMX0,145/80R12 TAXIMAX TL 74T,1
2026-01-26,1325214812074TUHL0,145/80R12 ULTIMA HILIFE TL 74 T,39
2026-01-26,1325214813075STMX0,145/80R13-TAXIMAX-75S-TL,3
2026-01-26,1325214813075SUNE1,145/80 R13  ULTIMA  NEO TL Y0M,508
2026-01-26,1325215513073TUHL0,155/65R13 ULTIMA HILIFE  TL  73T,3
2026-01-26,1325215613075TTMX0,155/70R13 TAXIMAX TL 75T,1
2026-01-26,1325215613075TUHL0,155/70R13 ULTIMA HILIFE TL 75T,19
2026-01-26,1325215813079STMX0, 155/80R13 TAXIMAX TL 79S ,29
2026-01-26,1325215813079SUHL0,155/80R13 ULTIMA HILIFE TL 79 S,31
2026-01-26,1325215813079TUNE6,155/80R13 ULTIMA NEO 79T TL,2
2026-01-26,1325216513077TUHL0,165/65R13 ULTIMA HILIFE 77T TL,2
2026-01-26,1325216514079TTMX0,165/65 R 14 TAXIMAX TL,3
2026-01-26,1325216614081STMX0,165/70 R 14 TAXIMAX TL ,12
2026-01-26,1325216614081SUTR0,NA,18
2026-01-26,1325216814085STMX0,165/80 R14 TAXIMAX TL 85S,92
2026-01-26,1325216814085SUTR0,165/80R14 UX TOURING TL,24
2026-01-26,1325216814085TURL0,16580R14 UX ROYALE TL,16
2026-01-26,1325217514082TTMX0,175/65 R14 TAXIMAX TL  82 T,23
2026-01-26,1325217514082TVECH,175/65R14 VECTRA TL 82 T 2UA,6
2026-01-26,1325218415084TTMX0,185/60 R 15 TAXIMAX TL   84T,9
2026-01-26,1325218515088HTMX0,185/65 R15 TAXI MAX TL,35
2026-01-26,1325218515088HUTR0,185/65 R15 UX TOURING TL 88 H,43
2026-01-26,1325218515088TURL0,185/65 R15 UX ROYALE TL  88T  YSD,29
2026-01-26,1325219316087VURL0,195/55R16 UX ROYALE TL  87V,2
2026-01-26,1325219316087VURP0,195/55R16 UX ROYALE TL  87V Puncture Guard,2
2026-01-26,1325219316087VUTR0,195/55R16 UX TOURING TL,29
2026-01-26,1325220316091VURL1,205/55 R 16 UX ROYALE TL  91V,3
2026-01-26,1325220416092VURL0,205/60R16  UX ROYALE   TL  92V,2
2026-01-26,1325220515094VUTR0,205/65R15 UX TOURING TL  94V,13
2026-01-26,1325220516095HTMX0,NA,8
2026-01-26,1325221416095VURL0,215/60 R16 UX ROYALE TL YAD MC -MSIL ,15
2026-01-26,1325221417100HURL1,215/60 R17 UX ROYALE TL    100H,16
2026-01-26,1325221715100SRHT0,215/75 R 15 RANGER HT TL,9
2026-01-26,1325223517104HRHT0,235/65R17 RANHER HT TL,6
2026-01-26,1325223517104HRPG0,NA,1
2026-01-26,1325223715105SRXT0,235/75 R 15 RANGER X-AT TL,2
2026-01-26,1425118916008QRBT0,185/85R16 RANGER BRUTE TT LT 105Q,7
2026-01-26,1D25115013008QXPC0,155 R13 ULTIMA XPC Q TT,2
2026-01-26,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,1258
2026-01-27,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,204
2026-01-27,1225121716010SXC10,NA,30
2026-01-27,1225121Z14112LSTL0,215 R14 STEEL KING TT,12
2026-01-27,1225170015010LSTL0,7.00R15 STEEL KING TT 10PR,840
2026-01-27,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,1812
2026-01-27,1225221715115SSTL0,215 / 75 R 15 STEEL KING TL,26
2026-01-27,1225221716010SXC10,NA,8
2026-01-27,1225222716121MXC11,225/75 R 16 ULTIMA XPC -1 TL VOLVO,2
2026-01-27,1225223516121PSKP0,235/65 R 16 STEEL KING+ TL,554
2026-01-27,1325114612069TUHL0,145/70R12 ULTIMA HILIFE69T TT,84
2026-01-27,1325114812074TUHL0,145/80R12 ULTIMA HILIFE TT 74T ,345
2026-01-27,1325119015008SRBT0,195 R15 LT RANGER BRT TT,110
2026-01-27,1325119815106QBRQ0,195 / 80 R15 BRUTE TT  ,15
2026-01-27,1325121715100SBRT0,215/75 R15 BRUTE 4X4 TT,64
2026-01-27,1325121715100SRBT0,NA,22
2026-01-27,1325121715100SRXT0,215/75 R 15 RANGER X-AT  TT,3
2026-01-27,1325121715115SLTB0,215 / 75 R 15 BRUTE L/T ( 3 PLY ),8
2026-01-27,1325123715105SBRT0,235/75 R15 BRUTE 4X4 TT,171
2026-01-27,1325123715105SRXT0,235/75 R 15 RANGER X-AT TT,1
2026-01-27,1325213612065SULX1,135/70R12 Ultima LXT 65S TL ,21
2026-01-27,1325213615099MSXT0,T135/70R15 STAR-XT  TL,200
2026-01-27,1325214612069TUHL0,145/70R12 ULTIMA HILIFE 69T TL,27
2026-01-27,1325214613071TTMX0,145/70 R 13 TAXIMAX TL 71T,66
2026-01-27,1325214812074TTMX0,145/80R12 TAXIMAX TL 74T,136
2026-01-27,1325214812074TUHL0,145/80R12 ULTIMA HILIFE TL 74 T,322
2026-01-27,1325214813075STMX0,145/80R13-TAXIMAX-75S-TL,3
2026-01-27,1325214813075SUNE1,145/80 R13  ULTIMA  NEO TL Y0M,2702
2026-01-27,1325215513073TUHL0,155/65R13 ULTIMA HILIFE  TL  73T,36
2026-01-27,1325215613075TTMX0,155/70R13 TAXIMAX TL 75T,32
2026-01-27,1325215613075TUHL0,155/70R13 ULTIMA HILIFE TL 75T,205
2026-01-27,1325215813079STMX0, 155/80R13 TAXIMAX TL 79S ,398
2026-01-27,1325215813079SUHL0,155/80R13 ULTIMA HILIFE TL 79 S,289
2026-01-27,1325216513077TUHL0,165/65R13 ULTIMA HILIFE 77T TL,28
2026-01-27,1325216514079TTMX0,165/65 R 14 TAXIMAX TL,62
2026-01-27,1325216614081STMX0,165/70 R 14 TAXIMAX TL ,489
2026-01-27,1325216614081SUTR0,NA,306
2026-01-27,1325216814085STMX0,165/80 R14 TAXIMAX TL 85S,958
2026-01-27,1325216814085SUTR0,165/80R14 UX TOURING TL,284
2026-01-27,1325216814085TURL0,16580R14 UX ROYALE TL,393
2026-01-27,1325217413077TUSP0,175/60R13ULTIMA SPORT TL 77T,4
2026-01-27,1325217514082TTMX0,175/65 R14 TAXIMAX TL  82 T,178
2026-01-27,1325217514082TUTR0,175/65 R14 UX TOURING 82T TL,5
2026-01-27,1325217514082TVECH,175/65R14 VECTRA TL 82 T 2UA,9
2026-01-27,1325217614084HURL1,175/70 R14 UX ROYALE TL 84 H SASO,2
2026-01-27,1325218415084TTMX0,185/60 R 15 TAXIMAX TL   84T,137
2026-01-27,1325218515088HTMX0,185/65 R15 TAXI MAX TL,420
2026-01-27,1325218515088HURP0,185/65 R15 UX ROYALE TL  88H,1
2026-01-27,1325218515088HUTR0,185/65 R15 UX TOURING TL 88 H,225
2026-01-27,1325218515088TURL0,185/65 R15 UX ROYALE TL  88T  YSD,131
2026-01-27,1325218614088HURL0,185/70R14 UX Royale,2
2026-01-27,1325219316087VURL0,195/55R16 UX ROYALE TL  87V,101
2026-01-27,1325219316087VURP0,195/55R16 UX ROYALE TL  87V Puncture Guard,8
2026-01-27,1325219316087VUTR0,195/55R16 UX TOURING TL,259
2026-01-27,1325219416089HRHE0,195/60R16 Ranger HPE TL,40
2026-01-27,1325220316091VURL1,205/55 R 16 UX ROYALE TL  91V,25
2026-01-27,1325220416092VURL0,205/60R16  UX ROYALE   TL  92V,6
2026-01-27,1325220515094VUTR0,205/65R15 UX TOURING TL  94V,169
2026-01-27,1325220516095HTMX0,NA,134
2026-01-27,1325220516095HUTR0,205/65R16UX TOURING TL 95H,25
2026-01-27,1325221317098VUX10,215/55R17UX1 TL 98 V,3
2026-01-27,1325221416095VURL0,215/60 R16 UX ROYALE TL YAD MC -MSIL ,295
2026-01-27,1325221417100HURL1,215/60 R17 UX ROYALE TL    100H,158
2026-01-27,1325221715100SRHT0,215/75 R 15 RANGER HT TL,453
2026-01-27,1325221715100SRXT0,215/75 R 15 RANGER X-AT TL,49
2026-01-27,1325223517104HRHT0,235/65R17 RANHER HT TL,154
2026-01-27,1325223517104HRPG0,NA,8
2026-01-27,1325223616105HRHT0,235/70R16 Ranger HT TL,24
2026-01-27,1325223715105SRXT0,235/75 R 15 RANGER X-AT TL,43
2026-01-27,1325226517112HRHT0,265/65R17 RANHER HT 112H TL,17
2026-01-27,1425118916008QRBT0,185/85R16 RANGER BRUTE TT LT 105Q,147
2026-01-27,1D25115013008QXPC0,155 R13 ULTIMA XPC Q TT,4
2026-01-27,1D25212812074FXC10,120/80 R 12 ULTIMA XPC 1 TL,1631
2026-01-27,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,484
2026-01-27,1D25215Z13008QXPC0,155R13 ULTIMA XPC  Q TL,56
2026-01-28,1225119015010QSTL0,195R15 LT STEEL KING TT  10 PR,2
2026-01-28,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,722
2026-01-28,1225121716010SXC10,NA,174
2026-01-28,1225121Z14112LSTL0,215 R14 STEEL KING TT,1
2026-01-28,1225170015010LSTL0,7.00R15 STEEL KING TT 10PR,570
2026-01-28,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,3218
2026-01-28,1225219015010QSTL0,    195R15 LT STEEL KING TL  10 PR,7
2026-01-28,1225221715115SSTL0,215 / 75 R 15 STEEL KING TL,1158
2026-01-28,1225221716010SXC10,NA,186
2026-01-28,1225222716121MXC11,225/75 R 16 ULTIMA XPC -1 TL VOLVO,5
2026-01-28,1225223516121PSKP0,235/65 R 16 STEEL KING+ TL,166
2026-01-28,1325114612069TUHL0,145/70R12 ULTIMA HILIFE69T TT,63
2026-01-28,1325114613071TTMX0,145/70 R 13 TAXIMAX TT  71T,81
2026-01-28,1325114812074TUHL0,145/80R12 ULTIMA HILIFE TT 74T ,1860
2026-01-28,1325119015008SRBT0,195 R15 LT RANGER BRT TT,111
2026-01-28,1325119815106QBRQ0,195 / 80 R15 BRUTE TT  ,468
2026-01-28,1325121715100SBRT0,215/75 R15 BRUTE 4X4 TT,91
2026-01-28,1325121715100SRBT0,NA,115
2026-01-28,1325121715100SRXT0,215/75 R 15 RANGER X-AT  TT,1
2026-01-28,1325121715115SLTB0,215 / 75 R 15 BRUTE L/T ( 3 PLY ),1
2026-01-28,1325123715105SBRT0,235/75 R15 BRUTE 4X4 TT,186
2026-01-28,1325213612065SULX1,135/70R12 Ultima LXT 65S TL ,24
2026-01-28,1325213615099MSXT0,T135/70R15 STAR-XT  TL,300
2026-01-28,1325214612069TUHL0,145/70R12 ULTIMA HILIFE 69T TL,56
2026-01-28,1325214613071TTMX0,145/70 R 13 TAXIMAX TL 71T,144
2026-01-28,1325214812074TTMX0,145/80R12 TAXIMAX TL 74T,395
2026-01-28,1325214812074TUHL0,145/80R12 ULTIMA HILIFE TL 74 T,2213
2026-01-28,1325214813075STMX0,145/80R13-TAXIMAX-75S-TL,17
2026-01-28,1325214813075SUNE1,145/80 R13  ULTIMA  NEO TL Y0M,9231
2026-01-28,1325215513073TUHL0,155/65R13 ULTIMA HILIFE  TL  73T,57
2026-01-28,1325215613075TTMX0,155/70R13 TAXIMAX TL 75T,58
2026-01-28,1325215613075TUHL0,155/70R13 ULTIMA HILIFE TL 75T,203
2026-01-28,1325215813079STMX0, 155/80R13 TAXIMAX TL 79S ,671
2026-01-28,1325215813079SUHL0,155/80R13 ULTIMA HILIFE TL 79 S,489
2026-01-28,1325215813079TUNE6,155/80R13 ULTIMA NEO 79T TL,1
2026-01-28,1325216513077TUHL0,165/65R13 ULTIMA HILIFE 77T TL,28
2026-01-28,1325216514079TTMX0,165/65 R 14 TAXIMAX TL,55
2026-01-28,1325216614081STMX0,165/70 R 14 TAXIMAX TL ,655
2026-01-28,1325216614081SUTR0,NA,369
2026-01-28,1325216614081TVECE,NA,50
2026-01-28,1325216814085STMX0,165/80 R14 TAXIMAX TL 85S,1754
2026-01-28,1325216814085SUTR0,165/80R14 UX TOURING TL,437
2026-01-28,1325216814085TURL0,16580R14 UX ROYALE TL,855
2026-01-28,1325217413077TUSP0,175/60R13ULTIMA SPORT TL 77T,23
2026-01-28,1325217415081HUTR0,175/60 R 15 UX TOURING TL  81H,1
2026-01-28,1325217514082HURL1,175/65R14 UX ROYALE TL 82 H SASO,30
2026-01-28,1325217514082HURP0,175/65R14 UX ROYALE TL 82H (Punture Guard),14
2026-01-28,1325217514082TTMX0,175/65 R14 TAXIMAX TL  82 T,244
2026-01-28,1325217514082TVECH,175/65R14 VECTRA TL 82 T 2UA,110
2026-01-28,1325217515084HURP0,NA,10
2026-01-28,1325217614084HURL1,175/70 R14 UX ROYALE TL 84 H SASO,23
2026-01-28,1325217614084HURL2,175/70 R 14 UX ROYALE TL 84 H LOW WT.,200
2026-01-28,1325217614084HURL2,175/70 R14 UX ROYALE TL 84 H,200
2026-01-28,1325218414082HUSP0,NA,34
2026-01-28,1325218415084TTMX0,185/60 R 15 TAXIMAX TL   84T,90
2026-01-28,1325218515088HTMX0,185/65 R15 TAXI MAX TL,880
2026-01-28,1325218515088HURL1,185/65 R15 UX ROYALE TL  88H SASO,40
2026-01-28,1325218515088HURP0,185/65 R15 UX ROYALE TL  88H,64
2026-01-28,1325218515088HUTR0,185/65 R15 UX TOURING TL 88 H,422
2026-01-28,1325218515088TURL0,185/65 R15 UX ROYALE TL  88T  YSD,115
2026-01-28,1325218614088HURL0,185/70R14 UX Royale,3
2026-01-28,1325219316087VURL0,195/55R16 UX ROYALE TL  87V,197
2026-01-28,1325219316087VURP0,195/55R16 UX ROYALE TL  87V Puncture Guard,11
2026-01-28,1325219316087VUTR0,195/55R16 UX TOURING TL,737
2026-01-28,1325219416089HRHE0,195/60R16 Ranger HPE TL,150
2026-01-28,1325219515091VURL0,195/65 R15 UX ROYALE TL   91V,39
2026-01-28,1325220316091VURL1,205/55 R 16 UX ROYALE TL  91V,24
2026-01-28,1325220416092VURL0,205/60R16  UX ROYALE   TL  92V,4
2026-01-28,1325220515094VUTR0,205/65R15 UX TOURING TL  94V,117
2026-01-28,1325220515094VZEP0,205/65 R15 ZEPHYR  TL   94 V,1
2026-01-28,1325220516095HTMX0,NA,182
2026-01-28,1325220516095HUTR0,205/65R16UX TOURING TL 95H,319
2026-01-28,1325221317098VUX10,215/55R17UX1 TL 98 V,1
2026-01-28,1325221416095VURL0,215/60 R16 UX ROYALE TL YAD MC -MSIL ,460
2026-01-28,1325221417100HURL1,215/60 R17 UX ROYALE TL    100H,446
2026-01-28,1325221715100SRHT0,215/75 R 15 RANGER HT TL,566
2026-01-28,1325221715100SRXT0,215/75 R 15 RANGER X-AT TL,364
2026-01-28,1325223517104HRHT0,235/65R17 RANHER HT TL,187
2026-01-28,1325223517104HRPG0,NA,22
2026-01-28,1325223616105HRHT0,235/70R16 Ranger HT TL,13
2026-01-28,1325223715105SRXT0,235/75 R 15 RANGER X-AT TL,89
2026-01-28,1325226517112HRHT0,265/65R17 RANHER HT 112H TL,9
2026-01-28,1425118916008QRBT0,185/85R16 RANGER BRUTE TT LT 105Q,874
2026-01-28,1D25115013008QXPC0,155 R13 ULTIMA XPC Q TT,2
2026-01-28,1D25212812074FXC10,120/80 R 12 ULTIMA XPC 1 TL,48
2026-01-28,1D25212812086FXPC0,120/80R12 ULTIMA XPC TL,-1
2026-01-28,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,111
2026-01-28,1D25215Z13008QXPC0,155R13 ULTIMA XPC  Q TL,594
2026-01-29,1225119015010QSTL0,195R15 LT STEEL KING TT  10 PR,1
2026-01-29,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,941
2026-01-29,1225121716010SXC10,NA,162
