date,SKUCode,Description,total_qty
20260114,1325121715100SRBT0,NA,76
20260114,1325121715100SRXT0,215/75 R 15 RANGER X-AT  TT,5
20260114,1325121715115SLTB0,215 / 75 R 15 BRUTE L/T ( 3 PLY ),213
20260114,1325123715105SBRT0,235/75 R15 BRUTE 4X4 TT,1037
20260114,1325123715105SRXT0,235/75 R 15 RANGER X-AT TT,82
20260114,1325213612065SULX1,135/70R12 Ultima LXT 65S TL ,1089
20260114,1325213615099MSXT0,T135/70R15 STAR-XT  TL,481
20260114,1325214612069TUHL0,145/70R12 ULTIMA HILIFE 69T TL,2320
20260114,1325214613071TTMX0,145/70 R 13 TAXIMAX TL 71T,1225
20260114,1325214812074TTMX0,145/80R12 TAXIMAX TL 74T,350
20260114,1325214812074TUHL0,145/80R12 ULTIMA HILIFE TL 74 T,417
20260114,1325214813075STMX0,145/80R13-TAXIMAX-75S-TL,99
20260114,1325214813075SUNE1,145/80 R13  ULTIMA  NEO TL Y0M,14112
20260114,1325215513073TUHL0,155/65R13 ULTIMA HILIFE  TL  73T,421
20260114,1325215613075TTMX0,155/70R13 TAXIMAX TL 75T,47
20260114,1325215613075TUHL0,155/70R13 ULTIMA HILIFE TL 75T,1063
20260114,1325215813079STMX0, 155/80R13 TAXIMAX TL 79S ,5597
20260114,1325215813079SUHL0,155/80R13 ULTIMA HILIFE TL 79 S,1072
20260114,1325215813079TUNE6,155/80R13 ULTIMA NEO 79T TL,160
20260114,1325216513077TUHL0,165/65R13 ULTIMA HILIFE 77T TL,71
20260114,1325216514079TTMX0,165/65 R 14 TAXIMAX TL,1317
20260114,1325216614081STMX0,165/70 R 14 TAXIMAX TL ,2043
20260114,1325216614081SUTR0,NA,5635
20260114,1325216614081TVECE,NA,551
20260114,1325216814085STMX0,165/80 R14 TAXIMAX TL 85S,3168
20260114,1325216814085SUTR0,165/80R14 UX TOURING TL,205
20260114,1325216814085TURL0,16580R14 UX ROYALE TL,5623
20260114,1325217413077TUSP0,175/60R13ULTIMA SPORT TL 77T,134
20260114,1325217415081HUTR0,175/60 R 15 UX TOURING TL  81H,2581
20260114,1325217514082HURL1,175/65R14 UX ROYALE TL 82 H SASO,403
20260114,1325217514082HURL2,NA,386
20260114,1325217514082HURP0,175/65R14 UX ROYALE TL 82H (Punture Guard),414
20260114,1325217514082HVECL,175/65R14 VECTRA TL 82 H Low weight,2654
20260114,1325217514082TTMX0,175/65 R14 TAXIMAX TL  82 T,188
20260114,1325217514082TUTR0,175/65 R14 UX TOURING 82T TL,83
20260114,1325217514082TVECH,175/65R14 VECTRA TL 82 T 2UA,1673
20260114,1325217515084HURP0,NA,220
20260114,1325217613082TUNE2,NA,4141
20260114,1325217614084HURL1,175/70 R14 UX ROYALE TL 84 H SASO,34
20260114,1325217614084HURL2,175/70 R 14 UX ROYALE TL 84 H LOW WT.,2461
20260114,1325217614084HURL2,175/70 R14 UX ROYALE TL 84 H,2461
20260114,1325218414082HUSP0,NA,1807
20260114,1325218415084TTMX0,185/60 R 15 TAXIMAX TL   84T,539
20260114,1325218514086HURL0,185/65R14 UX Royale,4610
20260114,1325218515088HTMX0,185/65 R15 TAXI MAX TL,3363
20260114,1325218515088HURL1,185/65 R15 UX ROYALE TL  88H SASO,976
20260114,1325218515088HURP0,185/65 R15 UX ROYALE TL  88H,256
20260114,1325218515088HUTR0,185/65 R15 UX TOURING TL 88 H,221
20260114,1325218515088TURL0,185/65 R15 UX ROYALE TL  88T  YSD,4120
20260114,1325218614088HURL0,185/70R14 UX Royale,2937
20260114,1325218614088TVECE,185/70R14 Vectra,2437
20260114,1325219316087VURL0,195/55R16 UX ROYALE TL  87V,4705
20260114,1325219316087VURP0,195/55R16 UX ROYALE TL  87V Puncture Guard,1220
20260114,1325219316087VUTR0,195/55R16 UX TOURING TL,1335
20260114,1325219416089HRHE0,195/60R16 Ranger HPE TL,2359
20260114,1325219515091VURL0,195/65 R15 UX ROYALE TL   91V,175
20260114,1325220316091VURL1,205/55 R 16 UX ROYALE TL  91V,404
20260114,1325220416092VURL0,205/60R16  UX ROYALE   TL  92V,401
20260114,1325220515094VURL1,205/65 R15 UX-ROYALE TL  94V SASO,238
20260114,1325220515094VUTR0,205/65R15 UX TOURING TL  94V,1247
20260114,1325220515094VZEP0,205/65 R15 ZEPHYR  TL   94 V,96
20260114,1325220516095HTMX0,NA,177
20260114,1325220516095HUTR0,205/65R16UX TOURING TL 95H,136
20260114,1325221317098VUX10,215/55R17UX1 TL 98 V,871
20260114,1325221416095VURL0,215/60 R16 UX ROYALE TL YAD MC -MSIL ,2882
20260114,1325221417100HURL1,215/60 R17 UX ROYALE TL    100H,1753
20260114,1325221715100SRHT0,215/75 R 15 RANGER HT TL,2341
20260114,1325221715100SRXT0,215/75 R 15 RANGER X-AT TL,281
20260114,1325222317101VUX10,225/55R17 UX1 101V ,1155
20260114,1325222417099HURL0,225/60R17 UX ROYAL 99H TL,104
20260114,1325223317103VUX10,NA,56
20260114,1325223517104HRHT0,235/65R17 RANHER HT TL,2059
20260114,1325223517104HRPG0,NA,247
20260114,1325223616105HRHT0,235/70R16 Ranger HT TL,209
20260114,1325223715105SRXT0,235/75 R 15 RANGER X-AT TL,1127
20260114,1325226517112HRHT0,265/65R17 RANHER HT 112H TL,245
20260114,1425118916008QRBT0,185/85R16 RANGER BRUTE TT LT 105Q,690
20260114,1D25115013008QXPC0,155 R13 ULTIMA XPC Q TT,192
20260114,1D25212812074FXC10,120/80 R 12 ULTIMA XPC 1 TL,18409
20260114,1D25212812086FXPC0,120/80R12 ULTIMA XPC TL,15427
20260114,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,14560
20260114,1D25215Z13008QXPC0,155R13 ULTIMA XPC  Q TL,1146
20260115,1225119015010QSTL0,195R15 LT STEEL KING TT  10 PR,67
20260115,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,673
20260115,1225121716010SXC10,NA,990
20260115,1225121Z14112LSTL0,215 R14 STEEL KING TT,8
20260115,1225170015010LSTL0,7.00R15 STEEL KING TT 10PR,768
20260115,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,4839
20260115,1225175016012NJTL0,7.50R16 LT JUH STEEL TT,98
20260115,1225219015008SLTB0,195/80R15 BRUTE LT 8PR S TL,647
20260115,1225219015010QSTL0,    195R15 LT STEEL KING TL  10 PR,126
20260115,1225220Z16008RXC10,205 R 16 ULTIMA XPC -1 TL,485
20260115,1225221715115SSTL0,215 / 75 R 15 STEEL KING TL,1717
20260115,1225221716010SXC10,NA,5720
20260115,1225222716121MXC11,225/75 R 16 ULTIMA XPC -1 TL VOLVO,47
20260115,1225222716121NXC11,NA,73
20260115,1225223516121PSKP0,235/65 R 16 STEEL KING+ TL,4396
20260115,1325114612069TUHL0,145/70R12 ULTIMA HILIFE69T TT,4162
20260115,1325114613071TTMX0,145/70 R 13 TAXIMAX TT  71T,274
20260115,1325114812074TUHL0,145/80R12 ULTIMA HILIFE TT 74T ,4501
20260115,1325119015008SRBT0,195 R15 LT RANGER BRT TT,927
20260115,1325119815106QBRQ0,195 / 80 R15 BRUTE TT  ,4889
20260115,1325121715100SBRT0,215/75 R15 BRUTE 4X4 TT,513
20260115,1325121715100SRBT0,NA,76
20260115,1325121715100SRXT0,215/75 R 15 RANGER X-AT  TT,5
20260115,1325121715115SLTB0,215 / 75 R 15 BRUTE L/T ( 3 PLY ),213
20260115,1325123715105SBRT0,235/75 R15 BRUTE 4X4 TT,847
20260115,1325123715105SRXT0,235/75 R 15 RANGER X-AT TT,82
20260115,1325213612065SULX1,135/70R12 Ultima LXT 65S TL ,1191
20260115,1325213615099MSXT0,T135/70R15 STAR-XT  TL,481
20260115,1325214612069TUHL0,145/70R12 ULTIMA HILIFE 69T TL,2320
20260115,1325214613071TTMX0,145/70 R 13 TAXIMAX TL 71T,1197
20260115,1325214812074TTMX0,145/80R12 TAXIMAX TL 74T,350
20260115,1325214812074TUHL0,145/80R12 ULTIMA HILIFE TL 74 T,619
20260115,1325214813075STMX0,145/80R13-TAXIMAX-75S-TL,99
20260115,1325214813075SUNE1,145/80 R13  ULTIMA  NEO TL Y0M,12918
20260115,1325215513073TUHL0,155/65R13 ULTIMA HILIFE  TL  73T,421
20260115,1325215613075TTMX0,155/70R13 TAXIMAX TL 75T,49
20260115,1325215613075TUHL0,155/70R13 ULTIMA HILIFE TL 75T,862
20260115,1325215813079STMX0, 155/80R13 TAXIMAX TL 79S ,5781
20260115,1325215813079SUHL0,155/80R13 ULTIMA HILIFE TL 79 S,1024
20260115,1325215813079TUNE6,155/80R13 ULTIMA NEO 79T TL,160
20260115,1325216513077TUHL0,165/65R13 ULTIMA HILIFE 77T TL,71
20260115,1325216514079TTMX0,165/65 R 14 TAXIMAX TL,1277
20260115,1325216614081STMX0,165/70 R 14 TAXIMAX TL ,2011
20260115,1325216614081SUTR0,NA,5816
20260115,1325216614081TVECE,NA,551
20260115,1325216814085STMX0,165/80 R14 TAXIMAX TL 85S,2886
20260115,1325216814085SUTR0,165/80R14 UX TOURING TL,205
20260115,1325216814085TURL0,16580R14 UX ROYALE TL,4818
20260115,1325217413077TUSP0,175/60R13ULTIMA SPORT TL 77T,134
20260115,1325217415081HUTR0,175/60 R 15 UX TOURING TL  81H,2581
20260115,1325217514082HURL1,175/65R14 UX ROYALE TL 82 H SASO,403
20260115,1325217514082HURL2,NA,436
20260115,1325217514082HURP0,175/65R14 UX ROYALE TL 82H (Punture Guard),414
20260115,1325217514082HVECL,175/65R14 VECTRA TL 82 H Low weight,3112
20260115,1325217514082TTMX0,175/65 R14 TAXIMAX TL  82 T,188
20260115,1325217514082TUTR0,175/65 R14 UX TOURING 82T TL,83
20260115,1325217514082TVECH,175/65R14 VECTRA TL 82 T 2UA,1673
20260115,1325217515084HURP0,NA,220
20260115,1325217613082TUNE2,NA,4141
20260115,1325217614084HURL1,175/70 R14 UX ROYALE TL 84 H SASO,34
20260115,1325217614084HURL2,175/70 R 14 UX ROYALE TL 84 H LOW WT.,2817
20260115,1325217614084HURL2,175/70 R14 UX ROYALE TL 84 H,2817
20260115,1325218414082HUSP0,NA,1807
20260115,1325218415084TTMX0,185/60 R 15 TAXIMAX TL   84T,539
20260115,1325218514086HURL0,185/65R14 UX Royale,4800
20260115,1325218515088HTMX0,185/65 R15 TAXI MAX TL,3330
20260115,1325218515088HURL1,185/65 R15 UX ROYALE TL  88H SASO,976
20260115,1325218515088HURP0,185/65 R15 UX ROYALE TL  88H,256
20260115,1325218515088HUTR0,185/65 R15 UX TOURING TL 88 H,311
20260115,1325218515088TURL0,185/65 R15 UX ROYALE TL  88T  YSD,4160
20260115,1325218614088HURL0,185/70R14 UX Royale,2937
20260115,1325218614088TVECE,185/70R14 Vectra,2791
20260115,1325219316087VURL0,195/55R16 UX ROYALE TL  87V,5051
20260115,1325219316087VURP0,195/55R16 UX ROYALE TL  87V Puncture Guard,1200
20260115,1325219316087VUTR0,195/55R16 UX TOURING TL,1357
20260115,1325219416089HRHE0,195/60R16 Ranger HPE TL,2801
20260115,1325219515091VURL0,195/65 R15 UX ROYALE TL   91V,175
20260115,1325220316091VURL1,205/55 R 16 UX ROYALE TL  91V,354
20260115,1325220416092VURL0,205/60R16  UX ROYALE   TL  92V,401
20260115,1325220515094VURL1,205/65 R15 UX-ROYALE TL  94V SASO,238
20260115,1325220515094VUTR0,205/65R15 UX TOURING TL  94V,1484
20260115,1325220515094VZEP0,205/65 R15 ZEPHYR  TL   94 V,96
20260115,1325220516095HTMX0,NA,177
20260115,1325220516095HUTR0,205/65R16UX TOURING TL 95H,136
20260115,1325221317098VUX10,215/55R17UX1 TL 98 V,871
20260115,1325221416095VURL0,215/60 R16 UX ROYALE TL YAD MC -MSIL ,2498
20260115,1325221417100HURL1,215/60 R17 UX ROYALE TL    100H,1728
20260115,1325221715100SRHT0,215/75 R 15 RANGER HT TL,2654
20260115,1325221715100SRXT0,215/75 R 15 RANGER X-AT TL,281
20260115,1325222317101VUX10,225/55R17 UX1 101V ,1155
20260115,1325222417099HURL0,225/60R17 UX ROYAL 99H TL,104
20260115,1325223317103VUX10,NA,56
20260115,1325223517104HRHT0,235/65R17 RANHER HT TL,1272
20260115,1325223517104HRPG0,NA,247
20260115,1325223616105HRHT0,235/70R16 Ranger HT TL,169
20260115,1325223715105SRXT0,235/75 R 15 RANGER X-AT TL,1017
20260115,1325226517112HRHT0,265/65R17 RANHER HT 112H TL,245
20260115,1425118916008QRBT0,185/85R16 RANGER BRUTE TT LT 105Q,816
20260115,1D25115013008QXPC0,155 R13 ULTIMA XPC Q TT,192
20260115,1D25212812074FXC10,120/80 R 12 ULTIMA XPC 1 TL,19379
20260115,1D25212812086FXPC0,120/80R12 ULTIMA XPC TL,16139
20260115,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,15446
20260115,1D25215Z13008QXPC0,155R13 ULTIMA XPC  Q TL,1560
20260116,1225119015010QSTL0,195R15 LT STEEL KING TT  10 PR,67
20260116,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,390
20260116,1225121716010SXC10,NA,892
20260116,1225121Z14112LSTL0,215 R14 STEEL KING TT,8
20260116,1225170015010LSTL0,7.00R15 STEEL KING TT 10PR,622
20260116,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,5025
20260116,1225175016012NJTL0,7.50R16 LT JUH STEEL TT,98
20260116,1225219015008SLTB0,195/80R15 BRUTE LT 8PR S TL,647
20260116,1225219015010QSTL0,    195R15 LT STEEL KING TL  10 PR,128
20260116,1225220Z16008RXC10,205 R 16 ULTIMA XPC -1 TL,485
20260116,1225221715115SSTL0,215 / 75 R 15 STEEL KING TL,1682
20260116,1225221716010SXC10,NA,5796
20260116,1225222716121MXC11,225/75 R 16 ULTIMA XPC -1 TL VOLVO,47
20260116,1225222716121NXC11,NA,73
20260116,1225223516121PSKP0,235/65 R 16 STEEL KING+ TL,4707
20260116,1325114612069TUHL0,145/70R12 ULTIMA HILIFE69T TT,4162
20260116,1325114613071TTMX0,145/70 R 13 TAXIMAX TT  71T,274
20260116,1325114812074TUHL0,145/80R12 ULTIMA HILIFE TT 74T ,2992
20260116,1325119015008SRBT0,195 R15 LT RANGER BRT TT,817
20260116,1325119815106QBRQ0,195 / 80 R15 BRUTE TT  ,4857
20260116,1325121715100SBRT0,215/75 R15 BRUTE 4X4 TT,320
20260116,1325121715100SRBT0,NA,76
20260116,1325121715100SRXT0,215/75 R 15 RANGER X-AT  TT,5
20260116,1325121715115SLTB0,215 / 75 R 15 BRUTE L/T ( 3 PLY ),213
20260116,1325123715105SBRT0,235/75 R15 BRUTE 4X4 TT,773
20260116,1325123715105SRXT0,235/75 R 15 RANGER X-AT TT,82
20260116,1325213612065SULX1,135/70R12 Ultima LXT 65S TL ,1405
20260116,1325213615099MSXT0,T135/70R15 STAR-XT  TL,564
20260116,1325214612069TUHL0,145/70R12 ULTIMA HILIFE 69T TL,2280
20260116,1325214613071TTMX0,145/70 R 13 TAXIMAX TL 71T,820
20260116,1325214812074TTMX0,145/80R12 TAXIMAX TL 74T,352
20260116,1325214812074TUHL0,145/80R12 ULTIMA HILIFE TL 74 T,1092
20260116,1325214813075STMX0,145/80R13-TAXIMAX-75S-TL,100
20260116,1325214813075SUNE1,145/80 R13  ULTIMA  NEO TL Y0M,11908
20260116,1325215513073TUHL0,155/65R13 ULTIMA HILIFE  TL  73T,421
20260116,1325215613075TTMX0,155/70R13 TAXIMAX TL 75T,224
20260116,1325215613075TUHL0,155/70R13 ULTIMA HILIFE TL 75T,780
20260116,1325215813079STMX0, 155/80R13 TAXIMAX TL 79S ,5406
20260116,1325215813079SUHL0,155/80R13 ULTIMA HILIFE TL 79 S,904
20260116,1325215813079TUNE6,155/80R13 ULTIMA NEO 79T TL,168
20260116,1325216513077TUHL0,165/65R13 ULTIMA HILIFE 77T TL,71
20260116,1325216514079TTMX0,165/65 R 14 TAXIMAX TL,1217
20260116,1325216614081STMX0,165/70 R 14 TAXIMAX TL ,1772
20260116,1325216614081SUTR0,NA,5946
20260116,1325216614081TVECE,NA,551
20260116,1325216814085STMX0,165/80 R14 TAXIMAX TL 85S,2480
20260116,1325216814085SUTR0,165/80R14 UX TOURING TL,208
20260116,1325216814085TURL0,16580R14 UX ROYALE TL,3785
20260116,1325217413077TUSP0,175/60R13ULTIMA SPORT TL 77T,134
20260116,1325217415081HUTR0,175/60 R 15 UX TOURING TL  81H,2581
20260116,1325217514082HURL1,175/65R14 UX ROYALE TL 82 H SASO,403
20260116,1325217514082HURL2,NA,620
20260116,1325217514082HURP0,175/65R14 UX ROYALE TL 82H (Punture Guard),414
20260116,1325217514082HVECL,175/65R14 VECTRA TL 82 H Low weight,3221
20260116,1325217514082TTMX0,175/65 R14 TAXIMAX TL  82 T,379
20260116,1325217514082TUTR0,175/65 R14 UX TOURING 82T TL,83
20260116,1325217514082TVECH,175/65R14 VECTRA TL 82 T 2UA,1673
20260116,1325217515084HURP0,NA,220
20260116,1325217613082TUNE2,NA,4275
20260116,1325217614084HURL1,175/70 R14 UX ROYALE TL 84 H SASO,34
20260116,1325217614084HURL2,175/70 R 14 UX ROYALE TL 84 H LOW WT.,2772
20260116,1325217614084HURL2,175/70 R14 UX ROYALE TL 84 H,2772
20260116,1325218414082HUSP0,NA,1807
20260116,1325218415084TTMX0,185/60 R 15 TAXIMAX TL   84T,495
20260116,1325218514086HURL0,185/65R14 UX Royale,4852
20260116,1325218515088HTMX0,185/65 R15 TAXI MAX TL,2550
20260116,1325218515088HURL1,185/65 R15 UX ROYALE TL  88H SASO,976
20260116,1325218515088HURP0,185/65 R15 UX ROYALE TL  88H,257
20260116,1325218515088HUTR0,185/65 R15 UX TOURING TL 88 H,504
20260116,1325218515088TURL0,185/65 R15 UX ROYALE TL  88T  YSD,3855
20260116,1325218614088HURL0,185/70R14 UX Royale,2938
20260116,1325218614088TVECE,185/70R14 Vectra,3127
20260116,1325219316087VURL0,195/55R16 UX ROYALE TL  87V,5579
20260116,1325219316087VURP0,195/55R16 UX ROYALE TL  87V Puncture Guard,1160
20260116,1325219316087VUTR0,195/55R16 UX TOURING TL,1049
20260116,1325219416089HRHE0,195/60R16 Ranger HPE TL,2993
20260116,1325219515091VURL0,195/65 R15 UX ROYALE TL   91V,175
20260116,1325220316091VURL1,205/55 R 16 UX ROYALE TL  91V,279
20260116,1325220416092VURL0,205/60R16  UX ROYALE   TL  92V,402
20260116,1325220515094VURL1,205/65 R15 UX-ROYALE TL  94V SASO,238
20260116,1325220515094VUTR0,205/65R15 UX TOURING TL  94V,1382
20260116,1325220515094VZEP0,205/65 R15 ZEPHYR  TL   94 V,98
20260116,1325220516095HTMX0,NA,189
20260116,1325220516095HUTR0,205/65R16UX TOURING TL 95H,144
20260116,1325221317098VUX10,215/55R17UX1 TL 98 V,869
20260116,1325221416095VURL0,215/60 R16 UX ROYALE TL YAD MC -MSIL ,2358
20260116,1325221417100HURL1,215/60 R17 UX ROYALE TL    100H,1451
20260116,1325221715100SRHT0,215/75 R 15 RANGER HT TL,2447
20260116,1325221715100SRXT0,215/75 R 15 RANGER X-AT TL,284
20260116,1325222317101VUX10,225/55R17 UX1 101V ,1155
20260116,1325222417099HURL0,225/60R17 UX ROYAL 99H TL,104
20260116,1325223317103VUX10,NA,56
20260116,1325223517104HRHT0,235/65R17 RANHER HT TL,1145
20260116,1325223517104HRPG0,NA,254
20260116,1325223616105HRHT0,235/70R16 Ranger HT TL,126
20260116,1325223715105SRXT0,235/75 R 15 RANGER X-AT TL,853
20260116,1325226517112HRHT0,265/65R17 RANHER HT 112H TL,245
20260116,1425118916008QRBT0,185/85R16 RANGER BRUTE TT LT 105Q,847
20260116,1D25115013008QXPC0,155 R13 ULTIMA XPC Q TT,195
20260116,1D25212812074FXC10,120/80 R 12 ULTIMA XPC 1 TL,20123
20260116,1D25212812086FXPC0,120/80R12 ULTIMA XPC TL,16624
20260116,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,14837
20260116,1D25215Z13008QXPC0,155R13 ULTIMA XPC  Q TL,1220
20260117,1225119015010QSTL0,195R15 LT STEEL KING TT  10 PR,67
20260117,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,541
20260117,1225121716010SXC10,NA,913
20260117,1225121Z14112LSTL0,215 R14 STEEL KING TT,8
20260117,1225170015010LSTL0,7.00R15 STEEL KING TT 10PR,505
20260117,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,3736
20260117,1225175016012NJTL0,7.50R16 LT JUH STEEL TT,98
20260117,1225219015008SLTB0,195/80R15 BRUTE LT 8PR S TL,647
20260117,1225219015010QSTL0,    195R15 LT STEEL KING TL  10 PR,128
20260117,1225220Z16008RXC10,205 R 16 ULTIMA XPC -1 TL,485
20260117,1225221715115SSTL0,215 / 75 R 15 STEEL KING TL,1798
20260117,1225221716010SXC10,NA,5943
20260117,1225222716121MXC11,225/75 R 16 ULTIMA XPC -1 TL VOLVO,47
20260117,1225222716121NXC11,NA,73
20260117,1225223516121PSKP0,235/65 R 16 STEEL KING+ TL,5027
20260117,1325114612069TUHL0,145/70R12 ULTIMA HILIFE69T TT,4162
20260117,1325114613071TTMX0,145/70 R 13 TAXIMAX TT  71T,274
20260117,1325114812074TUHL0,145/80R12 ULTIMA HILIFE TT 74T ,2579
20260117,1325119015008SRBT0,195 R15 LT RANGER BRT TT,657
20260117,1325119815106QBRQ0,195 / 80 R15 BRUTE TT  ,4764
20260117,1325121715100SBRT0,215/75 R15 BRUTE 4X4 TT,321
20260117,1325121715100SRBT0,NA,79
20260117,1325121715100SRXT0,215/75 R 15 RANGER X-AT  TT,6
20260117,1325121715115SLTB0,215 / 75 R 15 BRUTE L/T ( 3 PLY ),213
20260117,1325123715105SBRT0,235/75 R15 BRUTE 4X4 TT,421
20260117,1325123715105SRXT0,235/75 R 15 RANGER X-AT TT,82
20260117,1325213612065SULX1,135/70R12 Ultima LXT 65S TL ,1375
20260117,1325213615099MSXT0,T135/70R15 STAR-XT  TL,953
20260117,1325214612069TUHL0,145/70R12 ULTIMA HILIFE 69T TL,2280
20260117,1325214613071TTMX0,145/70 R 13 TAXIMAX TL 71T,644
20260117,1325214812074TTMX0,145/80R12 TAXIMAX TL 74T,353
20260117,1325214812074TUHL0,145/80R12 ULTIMA HILIFE TL 74 T,1153
20260117,1325214813075STMX0,145/80R13-TAXIMAX-75S-TL,100
20260117,1325214813075SUNE1,145/80 R13  ULTIMA  NEO TL Y0M,10905
20260117,1325215513073TUHL0,155/65R13 ULTIMA HILIFE  TL  73T,350
20260117,1325215613075TTMX0,155/70R13 TAXIMAX TL 75T,357
20260117,1325215613075TUHL0,155/70R13 ULTIMA HILIFE TL 75T,1048
20260117,1325215813079STMX0, 155/80R13 TAXIMAX TL 79S ,5219
20260117,1325215813079SUHL0,155/80R13 ULTIMA HILIFE TL 79 S,808
20260117,1325215813079TUNE6,155/80R13 ULTIMA NEO 79T TL,172
20260117,1325216513077TUHL0,165/65R13 ULTIMA HILIFE 77T TL,71
20260117,1325216514079TTMX0,165/65 R 14 TAXIMAX TL,1059
20260117,1325216614081STMX0,165/70 R 14 TAXIMAX TL ,1605
20260117,1325216614081SUTR0,NA,5927
20260117,1325216614081TVECE,NA,551
20260117,1325216814085STMX0,165/80 R14 TAXIMAX TL 85S,2533
20260117,1325216814085SUTR0,165/80R14 UX TOURING TL,208
20260117,1325216814085TURL0,16580R14 UX ROYALE TL,3802
20260117,1325217413077TUSP0,175/60R13ULTIMA SPORT TL 77T,134
20260117,1325217415081HUTR0,175/60 R 15 UX TOURING TL  81H,2583
20260117,1325217514082HURL1,175/65R14 UX ROYALE TL 82 H SASO,403
20260117,1325217514082HURL2,NA,722
20260117,1325217514082HURP0,175/65R14 UX ROYALE TL 82H (Punture Guard),414
20260117,1325217514082HVECL,175/65R14 VECTRA TL 82 H Low weight,3525
20260117,1325217514082TTMX0,175/65 R14 TAXIMAX TL  82 T,813
20260117,1325217514082TUTR0,175/65 R14 UX TOURING 82T TL,83
20260117,1325217514082TVECH,175/65R14 VECTRA TL 82 T 2UA,1673
20260117,1325217515084HURP0,NA,195
20260117,1325217613082TUNE2,NA,4411
20260117,1325217614084HURL1,175/70 R14 UX ROYALE TL 84 H SASO,34
20260117,1325217614084HURL2,175/70 R 14 UX ROYALE TL 84 H LOW WT.,3110
20260117,1325217614084HURL2,175/70 R14 UX ROYALE TL 84 H,3110
20260117,1325218414082HUSP0,NA,1807
20260117,1325218415084TTMX0,185/60 R 15 TAXIMAX TL   84T,437
20260117,1325218514086HURL0,185/65R14 UX Royale,4852
20260117,1325218515088HTMX0,185/65 R15 TAXI MAX TL,2488
20260117,1325218515088HURL1,185/65 R15 UX ROYALE TL  88H SASO,976
20260117,1325218515088HURP0,185/65 R15 UX ROYALE TL  88H,258
20260117,1325218515088HUTR0,185/65 R15 UX TOURING TL 88 H,619
20260117,1325218515088TURL0,185/65 R15 UX ROYALE TL  88T  YSD,3697
20260117,1325218614088HURL0,185/70R14 UX Royale,2938
20260117,1325218614088TVECE,185/70R14 Vectra,3465
20260117,1325219316087VURL0,195/55R16 UX ROYALE TL  87V,6088
20260117,1325219316087VURP0,195/55R16 UX ROYALE TL  87V Puncture Guard,1140
20260117,1325219316087VUTR0,195/55R16 UX TOURING TL,1103
20260117,1325219416089HRHE0,195/60R16 Ranger HPE TL,2815
20260117,1325219515091VURL0,195/65 R15 UX ROYALE TL   91V,175
20260117,1325220316091VURL1,205/55 R 16 UX ROYALE TL  91V,279
20260117,1325220416092VURL0,205/60R16  UX ROYALE   TL  92V,403
20260117,1325220515094VURL1,205/65 R15 UX-ROYALE TL  94V SASO,238
20260117,1325220515094VUTR0,205/65R15 UX TOURING TL  94V,1036
20260117,1325220515094VZEP0,205/65 R15 ZEPHYR  TL   94 V,99
20260117,1325220516095HTMX0,NA,182
20260117,1325220516095HUTR0,205/65R16UX TOURING TL 95H,147
20260117,1325221317098VUX10,215/55R17UX1 TL 98 V,871
20260117,1325221416095VURL0,215/60 R16 UX ROYALE TL YAD MC -MSIL ,2763
20260117,1325221417100HURL1,215/60 R17 UX ROYALE TL    100H,1361
20260117,1325221715100SRHT0,215/75 R 15 RANGER HT TL,2372
20260117,1325221715100SRXT0,215/75 R 15 RANGER X-AT TL,309
20260117,1325222317101VUX10,225/55R17 UX1 101V ,1155
20260117,1325222417099HURL0,225/60R17 UX ROYAL 99H TL,104
20260117,1325223317103VUX10,NA,56
20260117,1325223517104HRHT0,235/65R17 RANHER HT TL,1096
20260117,1325223517104HRPG0,NA,267
20260117,1325223616105HRHT0,235/70R16 Ranger HT TL,139
20260117,1325223715105SRXT0,235/75 R 15 RANGER X-AT TL,818
20260117,1325226517112HRHT0,265/65R17 RANHER HT 112H TL,245
20260117,1425118916008QRBT0,185/85R16 RANGER BRUTE TT LT 105Q,812
20260117,1D25115013008QXPC0,155 R13 ULTIMA XPC Q TT,195
20260117,1D25212812074FXC10,120/80 R 12 ULTIMA XPC 1 TL,19065
20260117,1D25212812086FXPC0,120/80R12 ULTIMA XPC TL,17003
20260117,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,14541
20260117,1D25215Z13008QXPC0,155R13 ULTIMA XPC  Q TL,1119
20260118,1225119015010QSTL0,195R15 LT STEEL KING TT  10 PR,67
20260118,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,717
20260118,1225121716010SXC10,NA,949
20260118,1225121Z14112LSTL0,215 R14 STEEL KING TT,8
20260118,1225170015010LSTL0,7.00R15 STEEL KING TT 10PR,443
20260118,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,1811
20260118,1225175016012NJTL0,7.50R16 LT JUH STEEL TT,98
