date,SKUCode,Description,total_qty
20260105,1325220516095HUTR0,205/65R16UX TOURING TL 95H,1724
20260105,1325221317098VUX10,215/55R17UX1 TL 98 V,1696
20260105,1325221416095VURL0,215/60 R16 UX ROYALE TL YAD MC -MSIL ,10181
20260105,1325221417100HURL1,215/60 R17 UX ROYALE TL    100H,3881
20260105,1325221715100SRHT0,215/75 R 15 RANGER HT TL,10167
20260105,1325221715100SRXT0,215/75 R 15 RANGER X-AT TL,535
20260105,1325222317101VUX10,225/55R17 UX1 101V ,2484
20260105,1325222417099HURL0,225/60R17 UX ROYAL 99H TL,609
20260105,1325223317103VUX10,NA,148
20260105,1325223517104HRHT0,235/65R17 RANHER HT TL,3345
20260105,1325223517104HRPG0,NA,1899
20260105,1325223616105HRHT0,235/70R16 Ranger HT TL,1648
20260105,1325223715105SRXT0,235/75 R 15 RANGER X-AT TL,1600
20260105,1325226517112HRHT0,265/65R17 RANHER HT 112H TL,1095
20260105,1425118916008QRBT0,185/85R16 RANGER BRUTE TT LT 105Q,1341
20260105,1D25115013008QXPC0,155 R13 ULTIMA XPC Q TT,891
20260105,1D25212812074FXC10,120/80 R 12 ULTIMA XPC 1 TL,29227
20260105,1D25212812086FXPC0,120/80R12 ULTIMA XPC TL,16179
20260105,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,20674
20260105,1D25215Z13008QXPC0,155R13 ULTIMA XPC  Q TL,2564
20260106,1225119015010QSTL0,195R15 LT STEEL KING TT  10 PR,104
20260106,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,1357
20260106,1225121716010SXC10,NA,1017
20260106,1225121Z14112LSTL0,215 R14 STEEL KING TT,444
20260106,1225170015010LSTL0,7.00R15 STEEL KING TT 10PR,3762
20260106,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,18342
20260106,1225175016012NJTL0,7.50R16 LT JUH STEEL TT,98
20260106,1225219015008SLTB0,195/80R15 BRUTE LT 8PR S TL,788
20260106,1225219015010QSTL0,    195R15 LT STEEL KING TL  10 PR,316
20260106,1225220Z16008RXC10,205 R 16 ULTIMA XPC -1 TL,971
20260106,1225221715115SSTL0,215 / 75 R 15 STEEL KING TL,2386
20260106,1225221716010SXC10,NA,7934
20260106,1225222716121MXC11,225/75 R 16 ULTIMA XPC -1 TL VOLVO,346
20260106,1225222716121NXC11,NA,557
20260106,1225223516121PSKP0,235/65 R 16 STEEL KING+ TL,4510
20260106,1325114612069TUHL0,145/70R12 ULTIMA HILIFE69T TT,8703
20260106,1325114613071TTMX0,145/70 R 13 TAXIMAX TT  71T,547
20260106,1325114812074TUHL0,145/80R12 ULTIMA HILIFE TT 74T ,12952
20260106,1325119015008SRBT0,195 R15 LT RANGER BRT TT,1282
20260106,1325119815106QBRQ0,195 / 80 R15 BRUTE TT  ,9642
20260106,1325121715100SBRT0,215/75 R15 BRUTE 4X4 TT,2061
20260106,1325121715100SRBT0,NA,1512
20260106,1325121715100SRXT0,215/75 R 15 RANGER X-AT  TT,439
20260106,1325121715115SLTB0,215 / 75 R 15 BRUTE L/T ( 3 PLY ),1079
20260106,1325123715105SBRT0,235/75 R15 BRUTE 4X4 TT,2436
20260106,1325123715105SRXT0,235/75 R 15 RANGER X-AT TT,143
20260106,1325213612065SULX1,135/70R12 Ultima LXT 65S TL ,2704
20260106,1325213615099MSXT0,T135/70R15 STAR-XT  TL,10166
20260106,1325214612069TUHL0,145/70R12 ULTIMA HILIFE 69T TL,3007
20260106,1325214613071TTMX0,145/70 R 13 TAXIMAX TL 71T,532
20260106,1325214812074TTMX0,145/80R12 TAXIMAX TL 74T,2976
20260106,1325214812074TUHL0,145/80R12 ULTIMA HILIFE TL 74 T,2495
20260106,1325214813075STMX0,145/80R13-TAXIMAX-75S-TL,1072
20260106,1325214813075SUNE1,145/80 R13  ULTIMA  NEO TL Y0M,42866
20260106,1325215513073TUHL0,155/65R13 ULTIMA HILIFE  TL  73T,2178
20260106,1325215613075TTMX0,155/70R13 TAXIMAX TL 75T,654
20260106,1325215613075TUHL0,155/70R13 ULTIMA HILIFE TL 75T,1816
20260106,1325215813079STMX0, 155/80R13 TAXIMAX TL 79S ,13463
20260106,1325215813079SUHL0,155/80R13 ULTIMA HILIFE TL 79 S,3861
20260106,1325215813079TUNE6,155/80R13 ULTIMA NEO 79T TL,635
20260106,1325216513077TUHL0,165/65R13 ULTIMA HILIFE 77T TL,1949
20260106,1325216514079TTMX0,165/65 R 14 TAXIMAX TL,3299
20260106,1325216614081STMX0,165/70 R 14 TAXIMAX TL ,10187
20260106,1325216614081SUTR0,NA,12686
20260106,1325216614081TVECE,NA,581
20260106,1325216814085STMX0,165/80 R14 TAXIMAX TL 85S,15692
20260106,1325216814085SUTR0,165/80R14 UX TOURING TL,7426
20260106,1325216814085TURL0,16580R14 UX ROYALE TL,10911
20260106,1325217413077TUSP0,175/60R13ULTIMA SPORT TL 77T,1127
20260106,1325217415081HUTR0,175/60 R 15 UX TOURING TL  81H,2765
20260106,1325217514082HURL1,175/65R14 UX ROYALE TL 82 H SASO,439
20260106,1325217514082HURL2,NA,387
20260106,1325217514082HURP0,175/65R14 UX ROYALE TL 82H (Punture Guard),1596
20260106,1325217514082HVECL,175/65R14 VECTRA TL 82 H Low weight,2116
20260106,1325217514082TTMX0,175/65 R14 TAXIMAX TL  82 T,6052
20260106,1325217514082TUTR0,175/65 R14 UX TOURING 82T TL,410
20260106,1325217514082TVECH,175/65R14 VECTRA TL 82 T 2UA,3550
20260106,1325217515084HURP0,NA,1038
20260106,1325217613082TUNE2,NA,2799
20260106,1325217614084HURL1,175/70 R14 UX ROYALE TL 84 H SASO,400
20260106,1325217614084HURL2,175/70 R 14 UX ROYALE TL 84 H LOW WT.,1801
20260106,1325217614084HURL2,175/70 R14 UX ROYALE TL 84 H,1801
20260106,1325218414082HUSP0,NA,2547
20260106,1325218415084TTMX0,185/60 R 15 TAXIMAX TL   84T,4487
20260106,1325218514086HURL0,185/65R14 UX Royale,2646
20260106,1325218515088HTMX0,185/65 R15 TAXI MAX TL,6948
20260106,1325218515088HURL1,185/65 R15 UX ROYALE TL  88H SASO,1174
20260106,1325218515088HURP0,185/65 R15 UX ROYALE TL  88H,1455
20260106,1325218515088HUTR0,185/65 R15 UX TOURING TL 88 H,5283
20260106,1325218515088TURL0,185/65 R15 UX ROYALE TL  88T  YSD,4975
20260106,1325218614088HURL0,185/70R14 UX Royale,3263
20260106,1325218614088TVECE,185/70R14 Vectra,828
20260106,1325219316087VURL0,195/55R16 UX ROYALE TL  87V,5974
20260106,1325219316087VURP0,195/55R16 UX ROYALE TL  87V Puncture Guard,2146
20260106,1325219316087VUTR0,195/55R16 UX TOURING TL,5029
20260106,1325219416089HRHE0,195/60R16 Ranger HPE TL,1900
20260106,1325219515091VURL0,195/65 R15 UX ROYALE TL   91V,227
20260106,1325220316091VURL1,205/55 R 16 UX ROYALE TL  91V,4188
20260106,1325220416092VURL0,205/60R16  UX ROYALE   TL  92V,1177
20260106,1325220515094VURL1,205/65 R15 UX-ROYALE TL  94V SASO,527
20260106,1325220515094VUTR0,205/65R15 UX TOURING TL  94V,2816
20260106,1325220515094VZEP0,205/65 R15 ZEPHYR  TL   94 V,975
20260106,1325220516095HTMX0,NA,6000
20260106,1325220516095HUTR0,205/65R16UX TOURING TL 95H,1656
20260106,1325221317098VUX10,215/55R17UX1 TL 98 V,1695
20260106,1325221416095VURL0,215/60 R16 UX ROYALE TL YAD MC -MSIL ,10581
20260106,1325221417100HURL1,215/60 R17 UX ROYALE TL    100H,3831
20260106,1325221715100SRHT0,215/75 R 15 RANGER HT TL,10376
20260106,1325221715100SRXT0,215/75 R 15 RANGER X-AT TL,534
20260106,1325222317101VUX10,225/55R17 UX1 101V ,2484
20260106,1325222417099HURL0,225/60R17 UX ROYAL 99H TL,609
20260106,1325223317103VUX10,NA,148
20260106,1325223517104HRHT0,235/65R17 RANHER HT TL,4252
20260106,1325223517104HRPG0,NA,1872
20260106,1325223616105HRHT0,235/70R16 Ranger HT TL,1913
20260106,1325223715105SRXT0,235/75 R 15 RANGER X-AT TL,2272
20260106,1325226517112HRHT0,265/65R17 RANHER HT 112H TL,1092
20260106,1425118916008QRBT0,185/85R16 RANGER BRUTE TT LT 105Q,1287
20260106,1D25115013008QXPC0,155 R13 ULTIMA XPC Q TT,844
20260106,1D25212812074FXC10,120/80 R 12 ULTIMA XPC 1 TL,30133
20260106,1D25212812086FXPC0,120/80R12 ULTIMA XPC TL,16995
20260106,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,19764
20260106,1D25215Z13008QXPC0,155R13 ULTIMA XPC  Q TL,2542
20260107,1225119015010QSTL0,195R15 LT STEEL KING TT  10 PR,105
20260107,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,1368
20260107,1225121716010SXC10,NA,955
20260107,1225121Z14112LSTL0,215 R14 STEEL KING TT,444
20260107,1225170015010LSTL0,7.00R15 STEEL KING TT 10PR,3383
20260107,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,18274
20260107,1225175016012NJTL0,7.50R16 LT JUH STEEL TT,98
20260107,1225219015008SLTB0,195/80R15 BRUTE LT 8PR S TL,788
20260107,1225219015010QSTL0,    195R15 LT STEEL KING TL  10 PR,281
20260107,1225220Z16008RXC10,205 R 16 ULTIMA XPC -1 TL,971
20260107,1225221715115SSTL0,215 / 75 R 15 STEEL KING TL,2651
20260107,1225221716010SXC10,NA,7338
20260107,1225222716121MXC11,225/75 R 16 ULTIMA XPC -1 TL VOLVO,345
20260107,1225222716121NXC11,NA,557
20260107,1225223516121PSKP0,235/65 R 16 STEEL KING+ TL,4204
20260107,1325114612069TUHL0,145/70R12 ULTIMA HILIFE69T TT,8622
20260107,1325114613071TTMX0,145/70 R 13 TAXIMAX TT  71T,547
20260107,1325114812074TUHL0,145/80R12 ULTIMA HILIFE TT 74T ,14981
20260107,1325119015008SRBT0,195 R15 LT RANGER BRT TT,1288
20260107,1325119815106QBRQ0,195 / 80 R15 BRUTE TT  ,10215
20260107,1325121715100SBRT0,215/75 R15 BRUTE 4X4 TT,2344
20260107,1325121715100SRBT0,NA,1591
20260107,1325121715100SRXT0,215/75 R 15 RANGER X-AT  TT,437
20260107,1325121715115SLTB0,215 / 75 R 15 BRUTE L/T ( 3 PLY ),1010
20260107,1325123715105SBRT0,235/75 R15 BRUTE 4X4 TT,2159
20260107,1325123715105SRXT0,235/75 R 15 RANGER X-AT TT,142
20260107,1325213612065SULX1,135/70R12 Ultima LXT 65S TL ,2690
20260107,1325213615099MSXT0,T135/70R15 STAR-XT  TL,10166
20260107,1325214612069TUHL0,145/70R12 ULTIMA HILIFE 69T TL,3558
20260107,1325214613071TTMX0,145/70 R 13 TAXIMAX TL 71T,512
20260107,1325214812074TTMX0,145/80R12 TAXIMAX TL 74T,2333
20260107,1325214812074TUHL0,145/80R12 ULTIMA HILIFE TL 74 T,2340
20260107,1325214813075STMX0,145/80R13-TAXIMAX-75S-TL,1080
20260107,1325214813075SUNE1,145/80 R13  ULTIMA  NEO TL Y0M,44014
20260107,1325215513073TUHL0,155/65R13 ULTIMA HILIFE  TL  73T,2168
20260107,1325215613075TTMX0,155/70R13 TAXIMAX TL 75T,595
20260107,1325215613075TUHL0,155/70R13 ULTIMA HILIFE TL 75T,1843
20260107,1325215813079STMX0, 155/80R13 TAXIMAX TL 79S ,14126
20260107,1325215813079SUHL0,155/80R13 ULTIMA HILIFE TL 79 S,4322
20260107,1325215813079TUNE6,155/80R13 ULTIMA NEO 79T TL,694
20260107,1325216513077TUHL0,165/65R13 ULTIMA HILIFE 77T TL,1857
20260107,1325216514079TTMX0,165/65 R 14 TAXIMAX TL,3428
20260107,1325216614081STMX0,165/70 R 14 TAXIMAX TL ,10225
20260107,1325216614081SUTR0,NA,12984
20260107,1325216614081TVECE,NA,581
20260107,1325216814085STMX0,165/80 R14 TAXIMAX TL 85S,15501
20260107,1325216814085SUTR0,165/80R14 UX TOURING TL,7298
20260107,1325216814085TURL0,16580R14 UX ROYALE TL,10931
20260107,1325217413077TUSP0,175/60R13ULTIMA SPORT TL 77T,1046
20260107,1325217415081HUTR0,175/60 R 15 UX TOURING TL  81H,2755
20260107,1325217514082HURL1,175/65R14 UX ROYALE TL 82 H SASO,438
20260107,1325217514082HURL2,NA,395
20260107,1325217514082HURP0,175/65R14 UX ROYALE TL 82H (Punture Guard),1586
20260107,1325217514082HVECL,175/65R14 VECTRA TL 82 H Low weight,2416
20260107,1325217514082TTMX0,175/65 R14 TAXIMAX TL  82 T,5873
20260107,1325217514082TUTR0,175/65 R14 UX TOURING 82T TL,409
20260107,1325217514082TVECH,175/65R14 VECTRA TL 82 T 2UA,3404
20260107,1325217515084HURP0,NA,1030
20260107,1325217613082TUNE2,NA,2999
20260107,1325217614084HURL1,175/70 R14 UX ROYALE TL 84 H SASO,398
20260107,1325217614084HURL2,175/70 R 14 UX ROYALE TL 84 H LOW WT.,1801
20260107,1325217614084HURL2,175/70 R14 UX ROYALE TL 84 H,1801
20260107,1325218414082HUSP0,NA,2547
20260107,1325218415084TTMX0,185/60 R 15 TAXIMAX TL   84T,4378
20260107,1325218514086HURL0,185/65R14 UX Royale,2907
20260107,1325218515088HTMX0,185/65 R15 TAXI MAX TL,6594
20260107,1325218515088HURL1,185/65 R15 UX ROYALE TL  88H SASO,1175
20260107,1325218515088HURP0,185/65 R15 UX ROYALE TL  88H,1442
20260107,1325218515088HUTR0,185/65 R15 UX TOURING TL 88 H,5285
20260107,1325218515088TURL0,185/65 R15 UX ROYALE TL  88T  YSD,5149
20260107,1325218614088HURL0,185/70R14 UX Royale,3259
20260107,1325218614088TVECE,185/70R14 Vectra,830
20260107,1325219316087VURL0,195/55R16 UX ROYALE TL  87V,6270
20260107,1325219316087VURP0,195/55R16 UX ROYALE TL  87V Puncture Guard,2122
20260107,1325219316087VUTR0,195/55R16 UX TOURING TL,4662
20260107,1325219416089HRHE0,195/60R16 Ranger HPE TL,2554
20260107,1325219515091VURL0,195/65 R15 UX ROYALE TL   91V,229
20260107,1325220316091VURL1,205/55 R 16 UX ROYALE TL  91V,4048
20260107,1325220416092VURL0,205/60R16  UX ROYALE   TL  92V,1167
20260107,1325220515094VURL1,205/65 R15 UX-ROYALE TL  94V SASO,527
20260107,1325220515094VUTR0,205/65R15 UX TOURING TL  94V,2833
20260107,1325220515094VZEP0,205/65 R15 ZEPHYR  TL   94 V,975
20260107,1325220516095HTMX0,NA,5977
20260107,1325220516095HUTR0,205/65R16UX TOURING TL 95H,1582
20260107,1325221317098VUX10,215/55R17UX1 TL 98 V,1696
20260107,1325221416095VURL0,215/60 R16 UX ROYALE TL YAD MC -MSIL ,10788
20260107,1325221417100HURL1,215/60 R17 UX ROYALE TL    100H,4018
20260107,1325221715100SRHT0,215/75 R 15 RANGER HT TL,10286
20260107,1325221715100SRXT0,215/75 R 15 RANGER X-AT TL,531
20260107,1325222317101VUX10,225/55R17 UX1 101V ,2484
20260107,1325222417099HURL0,225/60R17 UX ROYAL 99H TL,607
20260107,1325223317103VUX10,NA,148
20260107,1325223517104HRHT0,235/65R17 RANHER HT TL,4562
20260107,1325223517104HRPG0,NA,1853
20260107,1325223616105HRHT0,235/70R16 Ranger HT TL,2109
20260107,1325223715105SRXT0,235/75 R 15 RANGER X-AT TL,2975
20260107,1325226517112HRHT0,265/65R17 RANHER HT 112H TL,1089
20260107,1425118916008QRBT0,185/85R16 RANGER BRUTE TT LT 105Q,1177
20260107,1D25115013008QXPC0,155 R13 ULTIMA XPC Q TT,854
20260107,1D25212812074FXC10,120/80 R 12 ULTIMA XPC 1 TL,30229
20260107,1D25212812086FXPC0,120/80R12 ULTIMA XPC TL,17809
20260107,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,20571
20260107,1D25215Z13008QXPC0,155R13 ULTIMA XPC  Q TL,2530
20260108,1225119015010QSTL0,195R15 LT STEEL KING TT  10 PR,105
20260108,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,1399
20260108,1225121716010SXC10,NA,963
20260108,1225121Z14112LSTL0,215 R14 STEEL KING TT,444
20260108,1225170015010LSTL0,7.00R15 STEEL KING TT 10PR,3646
20260108,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,20678
20260108,1225175016012NJTL0,7.50R16 LT JUH STEEL TT,98
20260108,1225219015008SLTB0,195/80R15 BRUTE LT 8PR S TL,788
20260108,1225219015010QSTL0,    195R15 LT STEEL KING TL  10 PR,281
20260108,1225220Z16008RXC10,205 R 16 ULTIMA XPC -1 TL,971
20260108,1225221715115SSTL0,215 / 75 R 15 STEEL KING TL,2445
20260108,1225221716010SXC10,NA,7348
20260108,1225222716121MXC11,225/75 R 16 ULTIMA XPC -1 TL VOLVO,337
20260108,1225222716121NXC11,NA,557
20260108,1225223516121PSKP0,235/65 R 16 STEEL KING+ TL,4693
20260108,1325114612069TUHL0,145/70R12 ULTIMA HILIFE69T TT,7812
20260108,1325114613071TTMX0,145/70 R 13 TAXIMAX TT  71T,547
20260108,1325114812074TUHL0,145/80R12 ULTIMA HILIFE TT 74T ,15997
20260108,1325119015008SRBT0,195 R15 LT RANGER BRT TT,1334
20260108,1325119815106QBRQ0,195 / 80 R15 BRUTE TT  ,9577
20260108,1325121715100SBRT0,215/75 R15 BRUTE 4X4 TT,2413
20260108,1325121715100SRBT0,NA,1586
20260108,1325121715100SRXT0,215/75 R 15 RANGER X-AT  TT,441
20260108,1325121715115SLTB0,215 / 75 R 15 BRUTE L/T ( 3 PLY ),1041
20260108,1325123715105SBRT0,235/75 R15 BRUTE 4X4 TT,2517
20260108,1325123715105SRXT0,235/75 R 15 RANGER X-AT TT,141
20260108,1325213612065SULX1,135/70R12 Ultima LXT 65S TL ,2723
20260108,1325213615099MSXT0,T135/70R15 STAR-XT  TL,11116
20260108,1325214612069TUHL0,145/70R12 ULTIMA HILIFE 69T TL,3607
20260108,1325214613071TTMX0,145/70 R 13 TAXIMAX TL 71T,502
20260108,1325214812074TTMX0,145/80R12 TAXIMAX TL 74T,2409
20260108,1325214812074TUHL0,145/80R12 ULTIMA HILIFE TL 74 T,2298
20260108,1325214813075STMX0,145/80R13-TAXIMAX-75S-TL,1114
20260108,1325214813075SUNE1,145/80 R13  ULTIMA  NEO TL Y0M,43299
20260108,1325215513073TUHL0,155/65R13 ULTIMA HILIFE  TL  73T,2068
20260108,1325215613075TTMX0,155/70R13 TAXIMAX TL 75T,629
20260108,1325215613075TUHL0,155/70R13 ULTIMA HILIFE TL 75T,2136
20260108,1325215813079STMX0, 155/80R13 TAXIMAX TL 79S ,14372
20260108,1325215813079SUHL0,155/80R13 ULTIMA HILIFE TL 79 S,4070
20260108,1325215813079TUNE6,155/80R13 ULTIMA NEO 79T TL,798
20260108,1325216513077TUHL0,165/65R13 ULTIMA HILIFE 77T TL,1852
20260108,1325216514079TTMX0,165/65 R 14 TAXIMAX TL,3541
20260108,1325216614081STMX0,165/70 R 14 TAXIMAX TL ,10434
20260108,1325216614081SUTR0,NA,13745
20260108,1325216614081TVECE,NA,581
20260108,1325216814085STMX0,165/80 R14 TAXIMAX TL 85S,15375
20260108,1325216814085SUTR0,165/80R14 UX TOURING TL,7951
20260108,1325216814085TURL0,16580R14 UX ROYALE TL,10345
20260108,1325217413077TUSP0,175/60R13ULTIMA SPORT TL 77T,1032
20260108,1325217415081HUTR0,175/60 R 15 UX TOURING TL  81H,2756
20260108,1325217514082HURL1,175/65R14 UX ROYALE TL 82 H SASO,438
20260108,1325217514082HURL2,NA,387
20260108,1325217514082HURP0,175/65R14 UX ROYALE TL 82H (Punture Guard),1576
20260108,1325217514082HVECL,175/65R14 VECTRA TL 82 H Low weight,2616
20260108,1325217514082TTMX0,175/65 R14 TAXIMAX TL  82 T,5813
20260108,1325217514082TUTR0,175/65 R14 UX TOURING 82T TL,413
20260108,1325217514082TVECH,175/65R14 VECTRA TL 82 T 2UA,3433
20260108,1325217515084HURP0,NA,1033
20260108,1325217613082TUNE2,NA,3121
20260108,1325217614084HURL1,175/70 R14 UX ROYALE TL 84 H SASO,399
20260108,1325217614084HURL2,175/70 R 14 UX ROYALE TL 84 H LOW WT.,1801
20260108,1325217614084HURL2,175/70 R14 UX ROYALE TL 84 H,1801
20260108,1325218414082HUSP0,NA,2547
20260108,1325218415084TTMX0,185/60 R 15 TAXIMAX TL   84T,4562
20260108,1325218514086HURL0,185/65R14 UX Royale,3143
20260108,1325218515088HTMX0,185/65 R15 TAXI MAX TL,6690
20260108,1325218515088HURL1,185/65 R15 UX ROYALE TL  88H SASO,1175
20260108,1325218515088HURP0,185/65 R15 UX ROYALE TL  88H,1428
20260108,1325218515088HUTR0,185/65 R15 UX TOURING TL 88 H,5786
20260108,1325218515088TURL0,185/65 R15 UX ROYALE TL  88T  YSD,5614
20260108,1325218614088HURL0,185/70R14 UX Royale,3259
20260108,1325218614088TVECE,185/70R14 Vectra,956
20260108,1325219316087VURL0,195/55R16 UX ROYALE TL  87V,6685
20260108,1325219316087VURP0,195/55R16 UX ROYALE TL  87V Puncture Guard,2133
20260108,1325219316087VUTR0,195/55R16 UX TOURING TL,5166
20260108,1325219416089HRHE0,195/60R16 Ranger HPE TL,2680
20260108,1325219515091VURL0,195/65 R15 UX ROYALE TL   91V,230
20260108,1325220316091VURL1,205/55 R 16 UX ROYALE TL  91V,4047
20260108,1325220416092VURL0,205/60R16  UX ROYALE   TL  92V,1155
20260108,1325220515094VURL1,205/65 R15 UX-ROYALE TL  94V SASO,527
20260108,1325220515094VUTR0,205/65R15 UX TOURING TL  94V,2584
20260108,1325220515094VZEP0,205/65 R15 ZEPHYR  TL   94 V,975
20260108,1325220516095HTMX0,NA,5988
20260108,1325220516095HUTR0,205/65R16UX TOURING TL 95H,1530
20260108,1325221317098VUX10,215/55R17UX1 TL 98 V,1701
20260108,1325221416095VURL0,215/60 R16 UX ROYALE TL YAD MC -MSIL ,9989
20260108,1325221417100HURL1,215/60 R17 UX ROYALE TL    100H,4092
20260108,1325221715100SRHT0,215/75 R 15 RANGER HT TL,10809
20260108,1325221715100SRXT0,215/75 R 15 RANGER X-AT TL,534
20260108,1325222317101VUX10,225/55R17 UX1 101V ,2484
20260108,1325222417099HURL0,225/60R17 UX ROYAL 99H TL,597
20260108,1325223317103VUX10,NA,148
20260108,1325223517104HRHT0,235/65R17 RANHER HT TL,4655
20260108,1325223517104HRPG0,NA,1854
20260108,1325223616105HRHT0,235/70R16 Ranger HT TL,2100
20260108,1325223715105SRXT0,235/75 R 15 RANGER X-AT TL,2783
20260108,1325226517112HRHT0,265/65R17 RANHER HT 112H TL,1069
20260108,1425118916008QRBT0,185/85R16 RANGER BRUTE TT LT 105Q,1043
20260108,1D25115013008QXPC0,155 R13 ULTIMA XPC Q TT,846
20260108,1D25212812074FXC10,120/80 R 12 ULTIMA XPC 1 TL,30394
20260108,1D25212812086FXPC0,120/80R12 ULTIMA XPC TL,16716
20260108,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,19786
20260108,1D25215Z13008QXPC0,155R13 ULTIMA XPC  Q TL,2545
20260109,1225119015010QSTL0,195R15 LT STEEL KING TT  10 PR,106
20260109,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,1772
20260109,1225121716010SXC10,NA,1042
20260109,1225121Z14112LSTL0,215 R14 STEEL KING TT,435
20260109,1225170015010LSTL0,7.00R15 STEEL KING TT 10PR,3450
20260109,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,23205
20260109,1225175016012NJTL0,7.50R16 LT JUH STEEL TT,98
20260109,1225219015008SLTB0,195/80R15 BRUTE LT 8PR S TL,788
20260109,1225219015010QSTL0,    195R15 LT STEEL KING TL  10 PR,279
20260109,1225220Z16008RXC10,205 R 16 ULTIMA XPC -1 TL,967
20260109,1225221715115SSTL0,215 / 75 R 15 STEEL KING TL,2699
20260109,1225221716010SXC10,NA,7403
20260109,1225222716121MXC11,225/75 R 16 ULTIMA XPC -1 TL VOLVO,344
20260109,1225222716121NXC11,NA,557
20260109,1225223516121PSKP0,235/65 R 16 STEEL KING+ TL,4533
20260109,1325114612069TUHL0,145/70R12 ULTIMA HILIFE69T TT,7759
20260109,1325114613071TTMX0,145/70 R 13 TAXIMAX TT  71T,547
20260109,1325114812074TUHL0,145/80R12 ULTIMA HILIFE TT 74T ,16078
20260109,1325119015008SRBT0,195 R15 LT RANGER BRT TT,1278
20260109,1325119815106QBRQ0,195 / 80 R15 BRUTE TT  ,10064
20260109,1325121715100SBRT0,215/75 R15 BRUTE 4X4 TT,2420
20260109,1325121715100SRBT0,NA,1530
20260109,1325121715100SRXT0,215/75 R 15 RANGER X-AT  TT,433
20260109,1325121715115SLTB0,215 / 75 R 15 BRUTE L/T ( 3 PLY ),1010
20260109,1325123715105SBRT0,235/75 R15 BRUTE 4X4 TT,2817
20260109,1325123715105SRXT0,235/75 R 15 RANGER X-AT TT,141
20260109,1325213612065SULX1,135/70R12 Ultima LXT 65S TL ,2716
20260109,1325213615099MSXT0,T135/70R15 STAR-XT  TL,11005
20260109,1325214612069TUHL0,145/70R12 ULTIMA HILIFE 69T TL,3690
20260109,1325214613071TTMX0,145/70 R 13 TAXIMAX TL 71T,634
20260109,1325214812074TTMX0,145/80R12 TAXIMAX TL 74T,2560
20260109,1325214812074TUHL0,145/80R12 ULTIMA HILIFE TL 74 T,2303
20260109,1325214813075STMX0,145/80R13-TAXIMAX-75S-TL,1103
20260109,1325214813075SUNE1,145/80 R13  ULTIMA  NEO TL Y0M,42615
20260109,1325215513073TUHL0,155/65R13 ULTIMA HILIFE  TL  73T,1990
20260109,1325215613075TTMX0,155/70R13 TAXIMAX TL 75T,615
20260109,1325215613075TUHL0,155/70R13 ULTIMA HILIFE TL 75T,2283
20260109,1325215813079STMX0, 155/80R13 TAXIMAX TL 79S ,14233
20260109,1325215813079SUHL0,155/80R13 ULTIMA HILIFE TL 79 S,4047
20260109,1325215813079TUNE6,155/80R13 ULTIMA NEO 79T TL,752
20260109,1325216513077TUHL0,165/65R13 ULTIMA HILIFE 77T TL,1794
20260109,1325216514079TTMX0,165/65 R 14 TAXIMAX TL,3592
20260109,1325216614081STMX0,165/70 R 14 TAXIMAX TL ,11217
20260109,1325216614081SUTR0,NA,13990
20260109,1325216614081TVECE,NA,581
20260109,1325216814085STMX0,165/80 R14 TAXIMAX TL 85S,16342
20260109,1325216814085SUTR0,165/80R14 UX TOURING TL,7674
20260109,1325216814085TURL0,16580R14 UX ROYALE TL,10354
20260109,1325217413077TUSP0,175/60R13ULTIMA SPORT TL 77T,1035
20260109,1325217415081HUTR0,175/60 R 15 UX TOURING TL  81H,2751
20260109,1325217514082HURL1,175/65R14 UX ROYALE TL 82 H SASO,438
20260109,1325217514082HURL2,NA,386
20260109,1325217514082HURP0,175/65R14 UX ROYALE TL 82H (Punture Guard),1577
20260109,1325217514082HVECL,175/65R14 VECTRA TL 82 H Low weight,2615
20260109,1325217514082TTMX0,175/65 R14 TAXIMAX TL  82 T,5730
20260109,1325217514082TUTR0,175/65 R14 UX TOURING 82T TL,413
